"Pedido";"Tipo Ato";"Quantidade";"Data Pedido";"Data Referência";"Total Emolumento";"Total Base Cálculo";"Total Taxa";"Total Fundesp"
"14584830";"2144 - 63 A X - Escritura completa, sobre o valor econômico do ato - até R$ 65380,92";"3";"03/02/2026";"03/02/2026";"R$ 5.188,50";"R$ 5.188,50";"R$ 172,62";"R$ 518,85";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 155,66";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 311,31"
"14617404";"3136 - 93 V - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 523,05 (pagamento diferido com acréscimo de 50%)";"2";"10/02/2026";"10/02/2026";"R$ 328,44";"R$ 328,44";"R$ 0,00";"R$ 32,84";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 9,85";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 19,71"
"14607590";"3137 - 93 VI - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 653,80 (pagamento diferido com acréscimo de 50%)";"2";"06/02/2026";"06/02/2026";"R$ 373,00";"R$ 373,00";"R$ 0,00";"R$ 37,30";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 11,19";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 22,38"
"14596142";"3138 - 93 VII - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 1307,62 (pagamento diferido com acréscimo de 50%)";"7";"04/02/2026";"04/02/2026";"R$ 1.773,24";"R$ 1.773,24";"R$ 0,00";"R$ 177,31";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 53,20";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 106,39"
"14577083";"3139 - 93 VIII - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 2615,24 (pagamento diferido com acréscimo de 50%)";"4";"02/02/2026";"02/02/2026";"R$ 1.369,64";"R$ 1.369,64";"R$ 0,00";"R$ 136,96";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 41,09";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 82,18"
"14611579";"3141 - 93 X - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 13076,18 (pagamento diferido com acréscimo de 50%)";"1";"09/02/2026";"09/02/2026";"R$ 687,54";"R$ 687,54";"R$ 0,00";"R$ 68,75";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 20,63";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 41,25"
"14607680";"3142 - 93 XI - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 26152,37 (pagamento diferido com acréscimo de 50%)";"2";"06/02/2026";"06/02/2026";"R$ 1.814,88";"R$ 1.814,88";"R$ 0,00";"R$ 181,48";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 54,45";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 108,89"
"14607689";"3143 - 93 XII - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor acima de R$ 26152,37 (pagamento diferido com acréscimo de 50%)";"2";"06/02/2026";"06/02/2026";"R$ 2.271,36";"R$ 2.271,36";"R$ 0,00";"R$ 227,14";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 68,14";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 136,28"
"14577082";"3144 - 94 - Intimação, por pessoa, exceto quando os intimados tiverem o mesmo endereço (pagamento diferido com acréscimo de 50%)";"37";"02/02/2026";"02/02/2026";"R$ 412,55";"R$ 412,55";"R$ 0,00";"R$ 41,44";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 12,38";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 24,75"
"14577084";"3145 - 95 -Averbação de documento que determine a alteração ou o cancelamento de protesto, de quitação ou de qualquer outro, com ou sem valor econômico (pagamento diferido com acréscimo de 50%)";"30";"02/02/2026";"02/02/2026";"R$ 1.670,10";"R$ 1.670,10";"R$ 0,00";"R$ 167,10";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 50,10";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 100,21"
"14606882";"3196 - (Isenções Taxa e Fundos Microempresa e Empresa de Pequeno Porte) Apontamentos – Protocolização de títulos e outros documentos de dívidas para protestos (pagamento diferido com acréscimo de 50%)";"1";"06/02/2026";"06/02/2026";"R$ 0,00";"R$ 0,00";"R$ 0,00";"R$ 0,00";"Funemp art. 15, V da Lei 19.191/15: R$ 0,00";"Funcomp art. 15, VI da Lei 19.191/15: R$ 0,00"
"14606884";"3203 - (Isenções Taxa e Fundos Microempresa e Empresa de Pequeno Porte) 93 VII - Protesto completo de título de crédito, compreendendo apontamento, instrumento e seu registro, sobre o valor de até R$ 1307,62 (pagamento diferido com acréscimo de 50%)";"1";"06/02/2026";"06/02/2026";"R$ 253,32";"R$ 0,00";"R$ 0,00";"R$ 0,00";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 0,00";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 0,00"
"14606883";"3209 - (Isenções Taxa e Fundos Microempresa e Empresa de Pequeno Porte) 94 - Intimação, por pessoa, exceto quando os intimados tiverem o mesmo endereço (pagamento diferido com acréscimo de 50%)";"1";"06/02/2026";"06/02/2026";"R$ 11,15";"R$ 0,00";"R$ 0,00";"R$ 0,00";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 0,00";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 0,00"
"14606885";"3210 - (Isenções Taxa e Fundos Microempresa e Empresa de Pequeno Porte) 95 - Averbação de documento que determine a alteração ou o cancelamento de protesto, de quitação ou de qualquer outro, com ou sem valor econômico (pagamento diferido com acréscimo de 50%)";"1";"06/02/2026";"06/02/2026";"R$ 55,67";"R$ 0,00";"R$ 0,00";"R$ 0,00";"Funemp art. 15, V da Lei 19.191/15 # 3.0%: R$ 0,00";"Funcomp art. 15, VI da Lei 19.191/15 # 6.0%: R$ 0,00"
"Total: ";"1654";"";"R$ 69.168,95";"R$ 68.848,81";"R$ 3.728,14";"R$ 6.882,83"
